STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,ADJUSTMENT,Adjustment,DECIMALS,Decimals,BASE_PER,Base period
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1971,,68.03697446,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1972,,69.42441792,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1973,,72.0983578,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1974,,84.76053177,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1975,,82.72981682,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1976,,85.4963018,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1977,,92.40110397,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1978,,97.90655624,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1979,,98.02235914,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1980,,99.06308926,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1981,,101.589743,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1982,,96.1195403,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1983,,91.14288873,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1984,,83.99121307,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1985,,81.28708116,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1986,,81.09115028,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1987,,84.49931991,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1988,,88.54894591,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1989,,95.81554611,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1990,,101.170468,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1991,,101.5436591,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1992,,97.62953704,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1993,,92.92739272,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1994,,90.22916048,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1995,,87.14628252,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1996,,83.4365321,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1997,,80.66388657,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1998,,80.58981573,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1999,,83.10047501,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2000,,86.89284485,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2001,,90.03959225,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2002,,93.34781081,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2003,,97.99381594,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2004,,102.7487471,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2005,,108.1995353,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2006,,112.6173349,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2007,,114.42827,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2008,,112.7202733,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2009,,106.3914458,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2010,,105.9240259,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2011,,105.623167,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2012,,101.6045515,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2013,,98.11520553,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2014,,97.15698348,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2015,,97.56586371,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2016,,100.4356948,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2017,,103.7295563,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2018,,107.4873917,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2019,,110.6284755,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2020,,115.2127338,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2021,,123.0317234,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2022,,129.3663624,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2023,,123.9582632,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2024,,122.3119488,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2025,,124.4495538,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUT,Austria,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2000-Q1,,96.05820975,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUT,Austria,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2000-Q2,,96.09302109,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUT,Austria,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2000-Q3,,93.00427165,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUT,Austria,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2000-Q4,,94.05697141,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUT,Austria,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2001-Q1,,94.8255544,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUT,Austria,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2001-Q2,,91.75203661,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUT,Austria,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2001-Q3,,93.50205356,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUT,Austria,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2001-Q4,,91.85294616,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUT,Austria,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2002-Q1,,93.21335607,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUT,Austria,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2002-Q2,,92.37451126,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUT,Austria,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2002-Q3,,92.50702614,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUT,Austria,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2002-Q4,,89.79721689,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUT,Austria,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2003-Q1,,88.46945824,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUT,Austria,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2003-Q2,,87.95451328,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUT,Austria,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2003-Q3,,86.72382258,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUT,Austria,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2003-Q4,,90.29018794,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUT,Austria,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2004-Q1,,82.2325278,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUT,Austria,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2004-Q2,,86.24248715,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUT,Austria,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2004-Q3,,83.68907424,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
